Man United,Fulham,West Ham,Aston Villa,Nott'm Forest,Bournemouth,Newcastle,Southampton,Ipswich,Liverpool,Arsenal,Wolves,Everton,Brighton,Brentford,Crystal Palace,Chelsea,Man City,Leicester,Tottenham
64,55,52,41,66,54,48,41,34,69,69,45,37,60,55,43,65,66,33,60
56,58,46,51,44,59,42,47,32,61,76,50,47,54,46,48,62,74,54,47
67,43,36,56,51,63,52,39,34,66,78,36,40,53,54,75,58,69,33,54
41,47,54,62,48,55,63,43,44,79,51,43,27,73,59,51,58,60,48,41
46,43,35,53,57,50,61,41,48,63,78,43,44,56,58,52,51,65,55,56
45,64,40,56,69,60,57,37,37,51,72,49,57,46,51,44,51,68,54,58
60,57,28,47,64,65,64,47,43,65,69,44,42,56,60,60,50,67,29,41
66,61,48,56,54,43,54,42,37,59,65,41,51,60,58,66,34,55,52,56
63,58,43,47,47,65,57,46,38,70,68,52,49,53,42,61,50,59,38,46
53,59,43,46,54,61,59,34,42,53,82,45,57,60,51,60,51,64,41,46
47,54,58,44,51,42,60,46,31,78,56,59,40,55,41,55,68,64,50,54
47,62,62,55,63,68,58,46,32,62,56,60,50,40,62,44,45,60,36,63
53,55,48,38,53,58,52,36,30,66,70,56,46,45,54,60,58,58,57,64
43,63,36,63,51,60,58,30,42,68,66,54,38,47,75,59,49,61,44,52
63,45,52,45,49,74,55,44,24,57,78,48,54,57,57,52,56,50,47,61
40,38,40,62,41,59,46,27,44,65,72,50,54,65,60,60,60,80,54,49
42,49,59,72,45,53,52,36,39,76,77,38,48,42,48,54,51,67,53,49
42,50,53,69,59,73,58,35,30,71,72,46,50,40,59,45,60,68,29,40
51,52,39,36,67,63,56,34,33,67,78,31,62,57,56,32,67,55,57,71
50,50,54,47,60,71,43,40,46,62,66,47,52,40,59,58,59,57,44,46
62,51,35,56,58,65,44,34,42,61,72,56,36,54,65,64,48,60,46,46
46,60,47,54,53,69,73,25,42,51,67,39,49,68,35,58,66,63,31,54
46,43,39,62,51,62,58,27,39,70,65,49,48,45,50,58,60,62,47,55
76,51,44,54,45,47,56,40,42,61,78,29,35,67,47,55,71,58,44,47
46,48,46,61,48,70,59,34,42,77,61,48,45,44,61,37,57,77,43,54
50,73,64,32,43,59,62,34,47,65,66,42,39,49,48,70,62,69,37,57
52,53,53,45,64,47,59,32,53,82,47,42,43,45,49,57,53,75,48,59
45,58,41,52,53,42,67,46,58,55,74,47,39,51,45,52,59,65,49,60
40,46,46,56,63,52,54,45,40,63,71,40,44,50,71,51,55,72,45,44
45,50,50,50,55,40,58,48,49,73,80,49,49,49,57,51,81,59,27,47
57,55,42,52,70,56,52,37,37,61,69,34,44,63,65,52,46,53,45,52
48,59,35,63,56,61,62,44,41,67,57,50,50,47,46,64,58,67,31,53
61,39,40,58,56,56,63,40,46,69,62,33,48,50,51,57,59,74,43,66
58,41,45,61,53,58,47,33,32,73,68,43,42,42,63,53,62,59,41,72
58,51,32,39,66,61,61,38,42,59,76,42,47,56,54,61,44,67,49,57
36,53,54,72,46,51,52,44,36,47,74,50,54,59,42,62,60,67,37,56
42,49,43,56,60,55,57,34,35,63,66,46,56,45,50,68,66,75,41,37
36,57,48,59,54,62,45,35,49,68,77,28,51,47,64,58,66,68,39,49
55,51,56,53,48,49,50,33,19,80,70,58,44,52,42,49,61,79,44,70
42,48,53,48,63,61,62,40,30,73,57,35,53,60,63,49,56,67,43,61
52,59,43,60,51,57,51,43,46,53,83,42,39,50,61,60,55,56,38,55
49,57,38,49,45,57,57,33,41,69,72,55,44,47,61,59,64,70,36,61
38,50,51,58,46,57,52,28,40,53,71,45,40,58,60,57,55,69,55,61
43,54,45,55,45,64,56,43,40,76,68,39,44,50,62,46,40,78,38,62
60,65,30,52,53,58,42,40,42,63,71,61,40,66,40,65,45,71,38,57
49,52,52,45,42,67,62,38,64,69,65,55,48,41,45,55,65,71,27,57
54,29,36,56,41,51,60,35,55,60,74,42,47,67,67,57,49,78,54,55
55,66,41,51,51,59,61,31,40,64,77,49,47,47,50,53,55,74,36,48
64,52,37,58,50,56,76,44,30,71,73,37,44,39,56,69,53,74,42,38
44,52,39,46,51,49,48,60,41,59,75,40,69,55,48,70,47,57,33,61
45,67,39,50,52,68,54,32,40,55,71,47,56,53,53,67,61,62,44,54
63,57,46,50,38,52,51,32,36,72,71,46,53,51,52,54,52,66,41,70
55,58,38,52,52,73,56,41,34,58,69,49,43,48,49,54,71,66,37,39
48,58,38,57,53,60,70,47,36,61,56,37,64,55,50,44,53,59,49,59
47,50,49,49,58,56,64,35,35,57,63,46,40,54,55,54,57,57,56,64
68,52,38,64,55,62,50,38,53,63,70,48,26,49,41,60,62,66,33,57
68,53,33,56,58,57,55,30,31,69,51,43,63,62,56,52,52,70,36,65
40,52,44,68,59,57,52,50,47,68,69,43,47,42,44,54,56,82,36,55
51,45,51,50,45,62,62,47,53,59,70,65,53,52,44,58,53,57,32,55
72,46,47,66,57,49,42,26,27,75,73,36,48,52,68,67,54,58,42,50
56,42,48,49,52,57,52,48,31,71,70,59,41,53,49,51,58,60,35,70
64,55,54,58,44,47,65,44,42,62,68,49,55,44,47,62,60,55,30,50
55,54,51,50,44,61,44,41,41,72,67,53,54,66,60,58,47,68,33,29
51,37,47,54,55,62,57,24,41,71,52,57,50,52,57,43,63,67,51,61
46,47,52,50,50,66,57,43,63,77,67,49,34,46,62,47,43,61,42,62
40,42,47,50,57,58,50,41,38,60,84,49,43,52,58,47,63,73,36,55
55,43,35,45,59,53,64,36,46,62,65,53,45,51,69,61,71,64,37,52
60,57,47,55,69,47,60,35,46,63,65,51,33,54,61,46,65,48,40,62
63,56,46,59,44,65,62,40,43,60,73,57,45,48,36,56,42,64,42,57
46,50,56,66,50,59,73,33,44,60,64,48,39,55,64,56,46,60,41,50
51,65,50,59,52,57,58,41,39,59,82,41,42,39,58,56,47,57,39,48
48,52,38,42,58,55,46,43,45,78,76,56,49,55,53,66,43,81,47,37
64,57,53,49,47,58,57,40,40,75,77,37,45,57,50,49,61,47,37,52
46,54,42,50,52,64,37,40,35,68,68,46,47,45,58,59,52,63,56,71
42,46,50,64,56,52,56,43,27,62,82,64,46,53,40,52,47,73,54,56
41,48,45,67,56,56,65,42,34,69,69,50,48,53,57,46,67,59,59,49
58,54,46,55,40,60,48,45,49,68,60,54,44,53,50,64,67,62,33,51
59,54,51,41,58,64,64,39,46,56,74,47,36,49,72,53,33,70,46,50
62,56,50,55,37,52,54,28,47,65,75,41,52,53,55,55,62,65,43,65
63,63,34,39,41,49,59,41,36,54,70,70,38,50,48,67,73,62,49,54
50,45,45,49,55,62,49,43,45,78,71,48,46,68,52,54,52,66,29,50
71,66,33,66,52,64,44,40,35,69,58,45,39,46,58,70,51,69,50,44
40,49,70,60,52,70,49,51,38,53,56,48,35,37,53,71,77,52,38,54
58,47,35,46,54,61,50,44,35,65,79,57,39,49,57,57,51,61,52,51
61,46,45,67,59,52,61,40,33,57,76,63,42,53,58,55,60,40,42,53
65,52,39,46,43,63,51,37,46,75,45,46,60,63,55,46,66,64,46,50
48,59,43,60,60,57,59,49,41,52,69,46,57,42,54,71,50,63,39,39
37,55,54,53,67,53,56,40,35,63,82,47,54,43,40,66,63,62,36,52
62,54,51,66,59,63,66,37,47,71,66,31,58,39,47,55,39,63,38,57
53,65,45,59,57,52,59,34,27,62,72,62,45,52,58,47,59,63,35,55
55,50,60,47,64,65,59,36,32,58,54,47,49,50,58,50,52,64,50,53
50,48,46,48,58,57,66,39,32,64,82,49,45,46,61,53,53,60,47,52
48,47,49,60,44,68,40,33,36,76,78,51,48,48,46,74,53,62,49,46
71,49,52,47,67,57,47,46,40,61,71,42,38,48,49,57,42,66,46,58
50,52,41,62,52,51,51,48,49,47,68,45,65,60,58,66,51,63,42,51
48,46,50,40,73,51,68,40,35,60,77,40,36,58,56,60,52,55,57,61
57,48,54,52,53,57,44,39,47,72,75,44,43,46,39,61,60,68,52,43
44,51,47,57,55,45,62,41,37,70,76,50,47,53,55,56,40,75,51,53
53,49,51,42,50,62,56,36,47,66,69,52,46,43,49,56,67,67,41,54
64,47,40,55,57,58,51,43,37,57,63,50,64,62,55,57,65,61,35,51
55,46,40,46,67,37,65,40,32,72,66,56,51,44,52,65,56,61,43,62
40,48,53,39,72,43,62,49,48,79,57,48,34,59,54,53,45,59,52,60
56,42,45,61,66,52,51,24,41,69,56,48,50,51,58,51,56,76,54,52
46,47,51,58,58,48,56,28,45,58,67,47,48,55,54,79,66,67,39,44
56,78,53,43,55,56,73,39,31,48,75,39,41,60,59,41,52,63,53,43
64,54,51,52,66,57,60,40,37,54,66,40,41,40,60,64,42,60,53,53
41,48,48,44,65,65,62,46,33,63,81,55,75,45,49,41,43,56,47,48
53,50,32,48,42,53,55,46,40,71,81,46,45,73,45,50,58,83,45,46
51,60,42,57,55,59,51,16,41,62,62,52,58,47,47,62,59,82,41,56
60,39,47,59,61,66,56,50,31,63,75,48,38,61,62,60,50,58,50,34
49,54,34,49,61,60,63,38,38,66,84,45,35,50,53,51,69,59,45,54
73,59,57,50,54,49,55,40,42,69,61,44,43,61,57,50,43,61,51,41
33,46,41,48,49,76,63,42,45,55,64,51,49,50,59,65,44,75,43,58
59,51,45,41,62,70,46,41,59,66,55,55,35,55,52,62,54,67,39,43
37,45,55,40,70,61,51,29,46,57,74,45,49,48,54,63,57,77,52,55
57,72,53,55,47,55,45,49,39,60,79,38,45,47,55,45,52,73,42,56
52,52,56,62,57,54,58,33,36,58,51,43,46,53,54,59,75,60,57,48
54,57,37,47,60,69,54,49,22,53,71,52,56,48,65,48,66,68,36,46
66,47,50,50,37,82,59,45,34,73,77,63,33,47,63,49,47,50,40,53
50,44,49,54,57,59,56,37,20,69,78,49,59,39,54,52,58,58,60,58
55,51,49,43,64,54,45,31,37,73,72,55,50,56,56,50,58,61,42,52
42,53,54,63,40,59,56,28,39,63,71,53,46,59,56,54,58,64,47,59
45,60,40,52,47,63,54,39,38,67,77,60,44,46,58,49,59,59,43,56
35,42,43,50,48,62,51,47,47,65,84,51,47,58,42,51,58,68,43,56
75,49,66,62,46,52,41,42,33,64,50,53,39,48,56,62,56,64,32,69
40,48,69,53,47,50,52,44,49,60,59,58,47,51,56,58,66,62,50,51
52,60,35,50,61,66,58,30,47,58,65,51,65,38,49,58,52,78,39,54
61,62,47,42,49,61,47,38,24,72,87,41,45,47,48,42,72,63,51,53
43,55,48,66,53,78,59,44,33,66,62,47,34,36,63,58,49,60,47,53
55,57,56,49,54,59,52,33,36,70,66,49,48,48,49,49,49,64,42,65
60,42,44,58,61,52,65,55,51,65,51,31,43,43,61,59,56,71,35,62
64,48,40,49,59,56,67,40,33,68,52,42,52,52,58,41,57,58,45,74
53,53,53,53,54,59,66,20,35,60,73,47,43,65,57,58,65,65,49,49
56,65,35,49,52,47,77,43,35,65,69,43,46,61,60,63,63,56,34,52
70,54,58,44,61,62,50,47,31,70,65,48,45,40,51,53,53,67,37,64
60,47,36,44,49,66,66,39,38,68,72,42,53,50,32,60,53,82,49,51
42,42,47,62,64,68,62,49,24,67,69,51,48,30,53,58,54,70,41,56
71,59,45,56,49,51,60,44,44,51,65,52,68,56,42,52,61,49,41,51
47,61,42,63,48,74,56,31,26,67,67,49,41,49,50,57,50,65,45,69
50,50,34,63,52,64,59,30,37,66,71,46,58,35,49,60,54,62,48,57
61,70,46,72,47,52,59,29,44,60,75,49,45,42,59,55,48,63,38,49
79,48,40,46,42,57,60,47,36,73,79,32,40,51,51,57,50,67,48,60
44,60,61,60,46,61,63,30,33,45,69,61,44,54,46,55,61,74,48,49
55,38,50,41,46,58,54,31,45,64,83,56,44,43,52,61,46,75,32,63
55,57,57,54,52,67,62,42,46,66,51,49,49,46,38,45,65,65,37,49
75,42,55,55,57,57,67,37,33,57,72,36,44,49,56,51,47,63,40,56
57,41,45,54,45,66,66,35,46,65,63,36,53,61,46,71,59,59,40,57
59,44,38,34,50,40,54,57,48,54,61,53,45,44,47,62,57,60,58,72
75,40,35,61,59,54,49,41,61,67,73,57,47,59,54,46,57,61,32,40
46,46,34,54,50,59,56,36,46,73,66,55,47,59,46,60,53,65,47,49
64,50,44,36,56,60,56,47,33,52,68,61,51,44,59,45,67,75,54,40
32,48,54,64,40,56,54,35,32,92,68,30,52,42,50,57,47,77,52,63
61,43,54,48,45,57,69,43,50,59,82,44,36,62,51,61,66,59,33,56
63,33,45,54,46,59,50,47,31,72,76,42,37,53,60,54,56,81,50,48
49,59,53,54,54,60,62,52,34,52,74,47,50,47,50,66,62,72,34,51
40,44,62,51,57,52,40,31,40,73,76,56,52,45,43,53,54,69,45,59
60,54,41,61,59,42,46,34,33,57,66,55,48,45,55,63,64,81,35,44
54,49,45,48,55,62,62,32,42,67,75,56,38,53,54,66,61,55,35,53
58,56,39,65,65,50,61,34,43,72,73,44,49,50,39,59,59,62,39,48
52,48,40,59,60,64,57,36,38,68,62,44,46,51,54,59,47,73,49,35
60,43,43,53,47,60,55,44,41,66,79,49,46,44,54,60,61,52,36,51
59,57,52,57,50,66,56,40,31,68,74,34,47,35,54,70,47,64,46,52
59,58,30,47,63,61,57,30,34,75,66,56,50,50,48,63,57,52,49,55
52,45,54,45,47,40,61,35,47,64,62,57,62,40,53,67,58,53,44,64
36,56,54,55,39,63,57,50,33,62,66,49,56,53,55,54,63,60,40,53
44,58,48,56,52,63,60,50,29,54,68,33,57,53,63,53,58,74,43,43
49,50,52,44,61,61,50,40,46,76,59,47,46,51,76,59,50,59,39,42
38,63,43,62,41,57,58,42,42,59,66,49,43,51,52,57,61,61,45,58
43,43,36,46,52,55,60,45,53,68,54,56,29,41,65,63,67,67,51,60
43,54,46,61,60,57,55,30,30,66,64,48,48,56,56,54,58,66,55,55
63,55,50,50,59,58,46,36,55,59,68,47,60,52,55,53,56,49,34,56
61,57,45,48,51,59,58,28,41,66,64,40,42,52,59,56,56,77,45,54
52,51,58,60,51,54,54,48,33,55,77,41,54,48,57,55,60,62,38,48
46,41,33,55,57,47,63,52,44,73,71,47,41,59,56,51,64,78,40,55
47,43,52,66,62,70,63,42,33,64,60,40,41,51,57,44,68,63,51,46
58,48,41,48,56,61,52,44,43,66,73,52,46,32,38,72,42,70,50,68
58,39,42,38,41,63,71,45,37,70,67,53,59,47,43,56,66,70,49,54
61,45,49,43,52,48,46,49,40,61,80,39,40,68,49,49,61,76,47,48
41,61,54,56,50,42,49,38,42,57,56,46,56,65,46,63,68,68,41,51
44,66,57,55,59,51,58,40,35,70,71,34,65,35,44,58,61,82,27,53
54,64,45,60,53,65,57,42,46,56,55,43,56,53,58,58,50,66,28,48
54,45,28,55,54,59,58,43,34,67,67,54,49,57,48,56,69,67,37,61
43,54,46,61,53,47,48,49,38,77,59,53,32,52,52,48,57,74,41,55
51,42,36,45,64,63,60,34,37,66,71,48,33,68,48,49,60,75,42,61
53,43,46,54,70,47,58,33,51,56,79,36,44,46,61,65,63,65,35,52
49,63,50,72,37,58,57,41,41,67,76,54,38,54,49,49,51,65,36,50
53,57,35,58,52,52,61,38,42,70,51,44,43,40,61,54,57,73,47,53
51,57,48,56,45,48,57,42,37,66,68,44,55,48,59,63,63,78,39,40
66,56,43,58,51,56,70,42,44,57,81,42,39,43,66,49,46,71,38,45
64,55,37,47,45,66,67,41,39,59,67,51,50,43,47,47,62,69,38,61
65,47,45,56,44,48,53,46,35,64,62,49,56,48,43,54,60,73,54,52
65,62,41,65,59,48,56,29,28,59,71,44,39,48,51,72,54,72,34,62
48,48,50,49,43,49,57,35,44,77,61,66,46,48,52,55,54,77,40,52
54,57,38,48,57,69,45,41,40,65,65,35,49,56,58,54,55,72,35,58
45,53,35,45,64,59,64,33,41,65,75,53,52,31,51,46,60,66,56,67
56,44,53,49,51,52,54,55,42,70,56,55,59,37,60,61,56,61,36,57
65,49,45,42,60,53,57,44,46,65,75,34,43,56,54,59,45,80,49,40
59,56,43,44,49,55,49,39,60,64,68,52,48,48,62,48,67,72,42,39
51,52,42,62,44,49,48,42,41,65,63,43,61,51,67,57,55,57,40,63
54,65,50,55,62,46,57,29,33,60,64,43,53,64,62,46,49,73,55,47
45,54,51,57,54,55,33,39,47,61,75,56,44,59,49,53,62,72,45,45
70,53,47,53,50,67,60,42,30,63,70,43,43,63,59,58,65,39,39,53
75,52,39,57,46,58,66,52,41,60,74,39,53,61,57,45,48,52,31,39
59,51,60,54,45,63,68,45,45,67,60,36,61,44,44,55,49,64,36,45
52,47,41,60,45,49,47,39,41,65,64,53,50,57,51,49,72,70,42,58
62,44,47,56,54,71,51,34,37,51,64,48,46,57,59,58,55,77,31,55
45,42,52,51,56,59,61,39,33,69,71,46,51,50,55,56,64,62,34,62
48,48,51,53,65,55,45,43,38,78,76,30,52,57,50,50,57,65,59,50
47,47,36,55,67,66,61,22,48,64,76,60,63,34,51,53,56,67,36,57
52,52,54,62,66,51,56,28,41,76,67,38,50,39,50,57,49,76,42,50
56,52,46,53,56,63,56,43,33,74,67,56,39,59,40,58,50,58,45,66
52,44,47,54,51,60,63,46,49,62,63,52,50,46,46,53,63,59,38,57
48,46,50,53,45,65,68,36,33,70,74,49,54,43,49,53,65,68,34,49
60,63,52,61,46,57,31,31,42,68,70,39,38,55,59,68,53,66,36,63
59,30,51,51,42,63,66,60,28,59,69,50,51,41,59,38,53,65,62,57
40,39,50,48,66,55,61,41,36,68,80,53,47,54,50,48,66,57,25,68
60,49,39,48,54,57,44,46,53,65,73,38,30,57,55,58,51,82,41,59
55,50,45,59,50,57,56,45,43,73,69,46,56,64,43,46,55,73,30,57
55,52,48,47,37,67,54,34,53,74,72,58,54,35,59,70,60,58,39,44
52,52,61,54,40,50,58,42,42,60,54,45,42,55,37,60,75,79,40,59
50,46,50,60,47,65,49,53,38,62,67,44,28,50,56,56,65,68,46,53
54,41,36,54,58,64,53,45,48,58,79,45,39,42,60,61,63,66,49,46
48,48,45,50,54,56,47,54,50,71,67,48,55,41,44,58,56,59,45,56
43,52,42,47,36,59,52,46,58,82,63,41,49,56,48,66,64,61,26,53
64,63,43,54,40,61,56,40,36,61,76,49,49,56,42,48,44,66,44,61
46,65,39,45,38,67,65,45,43,72,76,28,46,47,63,52,58,63,56,35
61,50,47,53,40,57,57,40,37,63,67,47,72,63,65,51,54,43,40,48
47,44,47,40,52,42,54,42,46,66,86,40,47,56,57,62,61,72,41,45
36,59,58,51,67,80,58,44,34,69,49,52,50,49,52,53,54,66,35,47
50,54,37,58,67,39,67,33,36,63,75,39,53,56,67,49,56,57,41,63
69,44,40,61,48,65,59,36,34,67,52,49,63,44,58,49,58,67,44,56
50,43,42,62,40,70,50,38,51,64,65,55,40,47,45,55,54,77,55,52
52,54,46,59,60,47,59,39,40,63,67,59,44,40,64,46,61,70,62,40
38,46,56,53,58,42,68,32,37,79,62,44,48,69,64,50,64,63,40,49
55,40,47,50,57,51,57,41,38,69,84,37,58,43,55,54,48,66,41,51
45,45,58,40,40,52,55,38,51,71,79,53,49,48,42,66,41,72,51,60
52,61,45,51,58,44,46,30,34,65,76,66,47,47,58,47,59,64,50,52
43,51,29,57,52,58,72,44,41,66,72,39,47,48,57,63,43,64,52,52
62,48,54,56,53,59,67,40,44,66,60,53,30,47,38,59,57,68,45,46
34,37,39,58,57,51,57,44,51,59,63,58,52,52,60,58,58,67,57,54
43,51,26,64,51,61,54,38,48,60,78,49,40,55,52,58,51,73,50,55
57,51,49,62,41,50,59,40,32,62,57,55,47,43,49,70,61,80,54,43
53,41,26,59,62,47,53,38,42,80,75,47,41,44,50,60,67,71,50,42
51,55,43,39,61,53,77,45,29,65,56,54,45,66,59,42,63,62,43,59
44,67,37,54,63,45,69,34,35,49,71,43,43,61,57,48,52,64,57,68
35,51,51,31,62,63,59,28,40,59,71,56,64,49,60,52,76,61,46,47
66,53,51,63,62,71,47,22,63,53,70,39,31,59,42,56,62,56,37,51
60,53,41,44,58,60,58,32,37,57,60,63,56,51,45,59,53,66,37,56
70,53,51,81,59,55,40,30,37,68,67,56,41,49,57,59,51,55,35,51
67,55,57,49,55,46,59,43,25,57,74,50,62,40,44,60,75,64,32,41
44,47,51,56,55,44,66,35,40,64,63,52,32,46,63,52,54,71,42,59
49,55,37,54,63,50,57,30,24,73,78,52,48,49,54,53,70,75,40,49
53,55,55,41,51,56,51,53,42,60,79,66,52,57,49,50,43,46,33,57
59,64,43,57,59,52,47,45,32,67,55,46,52,59,56,60,62,71,26,55
58,68,47,43,59,64,61,27,43,61,74,55,53,47,56,47,48,51,38,61
44,36,55,60,56,38,55,42,43,69,73,46,48,52,51,48,65,76,29,61
31,61,48,53,56,60,57,26,31,67,79,40,55,44,45,61,67,77,35,63
57,46,31,59,60,55,48,36,42,71,61,49,60,54,45,61,64,64,49,49
64,49,62,46,62,54,50,39,44,69,53,44,60,45,53,50,65,67,41,42
61,49,37,46,49,68,62,40,54,57,76,59,37,51,48,54,49,70,37,44
50,52,45,56,53,66,75,32,43,57,69,34,52,49,63,60,56,61,36,42
40,57,51,39,44,59,56,47,55,60,70,30,47,57,60,61,68,53,40,57
45,46,46,40,57,72,70,30,28,67,64,53,44,55,49,62,62,83,37,44
47,59,48,48,50,57,57,43,49,61,64,52,59,55,37,53,57,52,55,59
52,58,48,55,54,66,49,40,34,49,63,43,59,60,40,48,38,87,58,56
51,52,43,56,53,55,56,50,42,61,76,42,62,42,52,67,40,82,45,34
62,58,34,49,67,60,57,44,34,63,80,54,39,44,52,51,49,69,46,48
54,48,52,33,53,65,49,33,49,64,73,46,46,45,57,66,59,79,39,39
32,51,50,64,64,46,59,31,31,70,62,51,55,57,62,45,53,74,41,55
60,44,44,67,45,50,69,38,37,63,56,47,50,72,51,42,56,65,52,48
58,46,48,53,63,56,62,29,38,50,67,49,45,57,61,63,54,61,36,49
55,42,42,49,48,74,52,37,40,71,74,55,39,56,54,41,56,59,33,71
63,51,68,46,54,62,47,44,40,70,64,51,58,46,54,70,43,57,35,51
36,38,52,37,55,66,42,34,40,78,70,47,43,51,58,57,67,68,59,51
77,53,41,46,49,49,57,38,32,77,61,47,49,39,59,59,55,62,57,55
69,48,43,40,67,47,51,39,42,48,68,30,54,50,37,53,72,78,54,55
59,44,59,58,58,69,48,34,41,70,64,48,53,41,45,56,56,61,39,48
54,51,38,53,45,66,71,38,46,60,79,43,42,40,46,56,56,50,56,67
66,49,39,55,52,54,48,42,40,67,79,35,47,42,54,59,57,70,39,73
53,50,48,55,62,55,53,43,30,54,57,40,40,53,62,69,58,55,53,58
62,49,46,56,42,60,51,30,31,62,59,50,50,48,66,55,60,69,36,62
53,46,62,50,48,69,60,36,48,67,67,53,48,41,56,45,50,61,36,56
53,50,58,40,61,55,56,20,55,68,66,48,60,52,46,43,56,69,49,56
55,53,42,53,53,37,61,34,52,67,73,58,49,69,50,62,63,54,23,46
49,59,46,62,53,67,68,32,33,55,62,51,36,55,49,43,59,74,48,52
60,49,48,46,52,54,52,39,46,85,59,42,34,47,42,60,66,80,46,69
58,48,40,54,58,55,69,36,30,64,74,41,47,40,59,60,59,67,47,49
58,59,36,65,53,52,68,29,45,77,66,42,58,48,47,53,52,63,34,56
63,36,46,49,45,67,59,37,28,70,71,41,67,52,58,65,56,78,27,47
65,70,44,34,54,56,60,29,49,49,68,68,46,51,61,55,42,61,43,58
47,44,52,60,68,71,68,40,38,50,68,46,52,42,50,60,50,73,40,48
53,47,39,57,46,64,43,37,46,58,73,64,58,42,54,68,67,60,35,56
60,59,46,41,45,60,59,32,36,69,76,44,43,52,58,53,60,73,38,47
57,57,63,53,43,46,42,38,42,63,60,46,61,54,46,52,67,62,49,61
60,49,55,57,49,72,60,29,32,47,72,41,42,55,60,69,52,69,46,48
55,35,49,66,49,65,51,41,27,55,84,59,60,41,50,52,63,60,43,53
45,53,45,51,55,63,58,46,40,67,70,54,45,45,48,60,51,57,44,55
49,46,45,58,53,41,54,23,40,66,67,52,42,55,54,58,59,78,44,63
61,42,45,67,41,55,45,54,28,75,78,56,47,56,55,47,49,57,43,50
49,52,54,57,59,59,53,35,44,54,57,52,54,44,56,55,67,59,38,52
59,49,39,60,58,50,51,35,35,63,67,35,55,59,53,66,51,59,55,54
49,51,43,55,53,52,76,46,39,67,51,51,41,49,58,67,55,60,44,45
49,51,24,47,67,68,62,37,37,71,65,38,47,47,43,62,59,68,46,53
55,50,35,64,51,53,62,31,43,60,52,40,49,59,41,81,61,71,42,55
60,40,57,45,50,60,53,37,33,70,72,58,47,59,49,53,63,68,45,49
53,66,43,66,61,57,56,28,33,55,77,46,46,56,63,57,54,57,42,49
43,50,43,58,49,69,54,40,36,63,63,54,45,50,59,59,57,68,49,37
59,42,53,42,68,63,46,41,40,57,77,49,51,44,63,57,72,65,40,47
46,54,60,49,52,53,54,45,33,70,64,54,57,49,47,53,60,64,41,47
49,54,43,60,51,58,67,36,48,58,59,39,55,49,47,57,49,68,42,64
47,42,50,48,58,66,61,47,46,74,74,46,49,53,60,37,53,48,49,52
49,47,34,57,46,49,65,42,38,65,62,58,71,45,52,61,52,61,53,46
61,46,37,44,58,62,62,48,33,67,68,52,54,41,60,59,64,69,32,44
57,48,55,43,53,62,67,39,43,71,74,38,50,45,51,50,44,68,48,52
50,40,47,46,50,50,73,39,37,57,77,40,57,49,46,73,41,62,61,69
71,42,41,37,55,57,55,42,47,63,61,58,38,52,56,59,62,60,52,51
46,57,50,48,59,69,61,37,32,69,66,46,53,51,54,55,63,55,59,33
46,59,52,41,61,56,57,36,40,64,70,29,35,46,55,80,64,69,58,36
37,40,54,61,67,50,57,54,29,61,77,44,50,50,65,62,63,48,42,59
61,51,49,53,51,70,71,26,36,59,70,46,45,46,29,66,68,76,43,52
39,60,41,61,43,56,69,35,46,71,83,47,44,49,63,45,58,57,41,55
62,37,55,61,55,61,48,48,34,60,64,57,58,48,53,56,61,47,42,59
50,51,41,51,62,65,54,43,36,73,59,53,49,31,59,63,60,57,49,49
61,71,52,59,54,39,55,44,45,64,69,54,48,48,47,56,57,59,28,47
50,61,42,61,65,55,63,27,44,66,67,55,31,53,50,60,53,63,45,58
63,62,29,56,46,63,59,45,25,71,74,46,55,44,53,64,60,68,45,39
46,60,32,51,40,49,59,36,50,73,72,50,56,41,60,69,50,77,36,66
45,46,46,45,55,62,63,27,40,60,66,54,35,48,53,48,54,84,67,54
70,56,39,62,48,51,51,39,44,65,71,33,43,56,56,55,46,69,38,58
47,44,37,61,51,69,55,45,35,67,79,53,52,61,53,47,57,61,26,52
56,49,54,51,57,45,63,41,41,80,82,27,56,47,67,44,44,58,53,44
56,46,42,49,62,42,52,33,41,64,66,60,62,52,50,65,57,63,43,55
46,52,52,56,60,57,48,26,38,72,72,61,50,54,56,52,53,64,38,47
53,49,54,31,59,65,66,54,37,67,80,34,46,42,48,61,63,69,34,56
52,45,39,67,52,61,55,25,36,55,67,50,47,47,56,57,59,77,47,60
47,51,54,54,53,58,70,45,39,68,48,35,55,44,56,52,53,72,40,66
54,52,53,65,68,62,52,46,34,60,63,46,47,42,54,59,67,64,40,47
62,53,46,45,46,70,69,37,40,60,53,60,45,31,53,52,56,69,48,60
56,67,47,47,34,58,51,37,47,67,80,51,43,53,53,48,63,51,32,68
50,47,39,64,53,60,63,46,44,69,62,41,47,49,56,64,49,59,36,57
64,51,48,58,51,51,67,41,39,78,64,33,51,50,52,49,63,71,38,51
53,66,49,44,48,52,72,38,39,65,77,52,39,46,61,56,58,65,35,31
61,47,58,30,50,57,67,42,30,67,69,50,33,46,60,70,64,68,38,59
68,48,39,52,36,70,62,52,32,65,67,35,43,49,57,47,59,79,39,68
67,47,38,48,62,54,63,36,31,56,71,74,59,42,37,49,47,71,42,58
59,35,48,57,66,49,52,39,45,69,78,35,45,43,48,70,58,64,45,55
56,58,38,55,45,48,70,41,44,67,79,58,50,45,57,58,56,69,32,41
